,shot,gas_name,collisionality,heating power,pressure,gas,R_0,ne,Te,phif,phip,I_B,filename
4035,2930,Ne,,,5.0,20,0.04,1.642e+18,5.331,4.07,29.82,300.0,
4036,2930,Ne,,,5.0,20,0.045,1.66e+18,5.247,4.241,29.58,300.0,
4037,2930,Ne,,,5.0,20,0.05,1.717e+18,5.395,3.938,30.0,300.0,
4038,2930,Ne,,,5.0,20,0.055,1.677e+18,5.34,3.707,29.5,300.0,
4039,2930,Ne,,,5.0,20,0.06,1.619e+18,5.354,3.443,29.3,300.0,
4040,2930,Ne,,,5.0,20,0.065,1.542e+18,5.264,3.237,28.66,300.0,
4041,2930,Ne,,,5.0,20,0.07,1.476e+18,5.375,2.792,28.75,300.0,
4042,2930,Ne,,,5.0,20,0.075,1.431e+18,5.435,2.588,28.84,300.0,
4043,2930,Ne,,,5.0,20,0.08,1.351e+18,5.463,2.272,28.66,300.0,
4044,2930,Ne,,,5.0,20,0.085,1.259e+18,5.574,1.676,28.6,300.0,
4045,2930,Ne,,,5.0,20,0.09,1.185e+18,5.696,1.114,28.63,300.0,
4046,2930,Ne,,,5.0,20,0.095,1.123e+18,6.079,0.2198,29.58,300.0,
4047,2930,Ne,,,5.0,20,0.1,1.038e+18,6.367,-0.803,29.95,300.0,
4048,2930,Ne,,,5.0,20,0.105,9.326e+17,6.895,-2.352,30.95,300.0,
4049,2930,Ne,,,5.0,20,0.11,7.781e+17,7.438,-4.424,31.5,300.0,
4050,2930,Ne,,,5.0,20,0.115,6.413e+17,8.155,-7.086,32.3,300.0,
4051,2930,Ne,,,5.0,20,0.12,5.246e+17,9.175,-10.61,33.7,300.0,
4052,2930,Ne,,,5.0,20,0.125,4.321e+17,10.35,-14.67,35.31,300.0,
4053,2930,Ne,,,5.0,20,0.13,3.656e+17,11.14,-17.44,36.36,300.0,
4054,2930,Ne,,,5.0,20,0.135,3.336e+17,11.88,-19.06,38.3,300.0,
4055,2930,Ne,,,5.0,20,0.14,2.784e+17,12.06,-19.95,38.28,300.0,
4056,2930,Ne,,,5.0,20,0.145,2.343e+17,12.28,-20.67,38.63,300.0,
4057,2930,Ne,,,5.0,20,0.15,1.668e+17,11.92,-20.54,37.05,300.0,
4058,2930,Ne,,,5.0,20,0.155,1.092e+17,11.43,-21.4,33.79,300.0,
4059,2930,Ne,,,5.0,20,0.16,9.144e+16,11.14,-20.17,33.65,300.0,
4060,2930,Ne,,,5.0,20,0.165,8.967e+16,9.065,-12.07,31.71,300.0,
4061,2930,Ne,,,5.0,20,0.17,9.899e+16,7.708,-6.035,31.2,300.0,
4062,2930,Ne,,,5.0,20,0.175,8.269e+16,6.101,-1.651,27.82,300.0,
4063,2930,Ne,,,5.0,20,0.18,6.526e+16,5.627,-0.8776,26.3,300.0,
4064,2930,Ne,,,5.0,20,0.185,3.678e+16,5.491,-2.783,23.74,300.0,
4065,2930,Ne,,,5.0,20,0.19,4.815e+16,5.429,-0.7782,25.44,300.0,
4066,2930,Ne,,,5.0,20,0.195,2.037e+16,5.177,-3.585,21.42,300.0,
4067,2930,Ne,,,5.0,20,0.2,2.079e+16,5.038,-2.738,21.59,300.0,
4068,2930,Ne,,,5.0,20,0.205,1.295e+16,4.642,-3.817,18.6,300.0,
4069,2930,Ne,,,5.0,20,0.21,1.833e+16,5.454,-4.071,22.27,300.0,
4070,2930,Ne,,,5.0,20,0.215,2200000000000000.0,7.467,-22.1,13.96,300.0,
4071,2931,Ne,,,5.0,20,-0.09,5785000000000000.0,17.88,-72.7,13.64,370.0,
4072,2931,Ne,,,5.0,20,-0.085,360200000000000.0,17.87,-90.67,-4.379,370.0,
4073,2931,Ne,,,5.0,20,-0.08,2990000000000000.0,16.9,-54.22,27.43,370.0,
4074,2931,Ne,,,5.0,20,-0.075,5091000000000000.0,13.09,-36.46,26.74,370.0,
4075,2931,Ne,,,5.0,20,-0.07,1.537e+16,10.49,-21.41,29.27,370.0,
4076,2931,Ne,,,5.0,20,-0.065,3.154e+16,10.98,-20.85,32.19,370.0,
4077,2931,Ne,,,5.0,20,-0.06,4.666e+16,13.43,-30.77,34.11,370.0,
4078,2931,Ne,,,5.0,20,-0.055,4.781e+16,14.16,-36.98,31.42,370.0,
4079,2931,Ne,,,5.0,20,-0.05,6.249e+16,13.03,-33.07,29.88,370.0,
4080,2931,Ne,,,5.0,20,-0.045,9.931e+16,11.7,-25.38,31.12,370.0,
4081,2931,Ne,,,5.0,20,-0.04,1.438e+17,10.06,-18.09,30.5,370.0,
4082,2931,Ne,,,5.0,20,-0.035,2.04e+17,8.963,-12.76,30.54,370.0,
4083,2931,Ne,,,5.0,20,-0.03,2.791e+17,8.232,-8.862,30.9,370.0,
4084,2931,Ne,,,5.0,20,-0.025,3.505e+17,7.278,-5.484,29.67,370.0,
4085,2931,Ne,,,5.0,20,-0.02,4.562e+17,6.776,-2.889,29.84,370.0,
4086,2931,Ne,,,5.0,20,-0.015,5.324e+17,6.396,-1.232,29.66,370.0,
4087,2931,Ne,,,5.0,20,-0.01,6.85e+17,6.126,0.6214,30.21,370.0,
4088,2931,Ne,,,5.0,20,-0.005,7.939e+17,5.719,2.19,29.81,370.0,
4089,2931,Ne,,,5.0,20,2.714e-08,8.691e+17,5.429,3.267,29.49,370.0,
4090,2931,Ne,,,5.0,20,0.005,9.729e+17,5.349,4.08,29.92,370.0,
4091,2931,Ne,,,5.0,20,0.01,1.016e+18,4.989,5.139,29.24,370.0,
4092,2931,Ne,,,5.0,20,0.015,1.089e+18,4.877,5.903,29.46,370.0,
4093,2931,Ne,,,5.0,20,0.02,1.155e+18,4.755,6.679,29.65,370.0,
4094,2931,Ne,,,5.0,20,0.025,1.169e+18,4.518,7.487,29.31,370.0,
4095,2931,Ne,,,5.0,20,0.03,1.235e+18,4.367,8.289,29.38,370.0,
4096,2931,Ne,,,5.0,20,0.035,1.247e+18,4.104,9.022,28.84,370.0,
4097,2931,Ne,,,5.0,20,0.04,1.237e+18,3.909,9.709,28.59,370.0,
4098,2931,Ne,,,5.0,20,0.045,1.215e+18,3.675,10.15,27.9,370.0,
4099,2931,Ne,,,5.0,20,0.05,1.188e+18,3.609,10.15,27.58,370.0,
4100,2931,Ne,,,5.0,20,0.055,1.177e+18,3.794,9.522,27.85,370.0,
4101,2931,Ne,,,5.0,20,0.06,1.143e+18,3.872,8.911,27.61,370.0,
4102,2931,Ne,,,5.0,20,0.065,1.156e+18,4.078,8.296,27.99,370.0,
4103,2931,Ne,,,5.0,20,0.07,1.136e+18,4.285,7.581,28.28,370.0,
4104,2931,Ne,,,5.0,20,0.075,1.129e+18,4.517,6.791,28.61,370.0,
4105,2931,Ne,,,5.0,20,0.08,1.099e+18,4.708,5.957,28.7,370.0,
4106,2931,Ne,,,5.0,20,0.085,1.052e+18,5.033,4.909,29.22,370.0,
4107,2931,Ne,,,5.0,20,0.09,1.007e+18,5.329,3.89,29.63,370.0,
4108,2931,Ne,,,5.0,20,0.095,1.009e+18,5.748,3.024,30.79,370.0,
4109,2931,Ne,,,5.0,20,0.1,9.476e+17,6.037,1.972,31.13,370.0,
4110,2931,Ne,,,5.0,20,0.105,8.541e+17,6.336,0.7826,31.39,370.0,
4111,2931,Ne,,,5.0,20,0.11,7.437e+17,6.736,-0.7594,31.78,370.0,
4112,2931,Ne,,,5.0,20,0.115,6.522e+17,7.241,-2.537,32.44,370.0,
4113,2931,Ne,,,5.0,20,0.12,5.705e+17,7.767,-4.298,33.22,370.0,
4114,2931,Ne,,,5.0,20,0.125,4.542e+17,8.523,-7.329,33.84,370.0,
4115,2931,Ne,,,5.0,20,0.13,3.834e+17,9.521,-10.41,35.58,370.0,
4116,2931,Ne,,,5.0,20,0.135,3.147e+17,10.35,-13.5,36.52,370.0,
4117,2931,Ne,,,5.0,20,0.14,2.418e+17,11.24,-17.2,37.1,370.0,
4118,2931,Ne,,,5.0,20,0.145,1.902e+17,12.02,-20.23,37.84,370.0,
4119,2931,Ne,,,5.0,20,0.15,1.519e+17,12.13,-20.58,38.03,370.0,
4120,2931,Ne,,,5.0,20,0.155,1.207e+17,11.65,-19.4,36.89,370.0,
4121,2931,Ne,,,5.0,20,0.16,1.025e+17,11.35,-18.49,36.32,370.0,
4122,2931,Ne,,,5.0,20,0.165,8.983e+16,9.581,-12.52,33.75,370.0,
4123,2931,Ne,,,5.0,20,0.17,7.143e+16,7.835,-7.764,30.08,370.0,
4124,2931,Ne,,,5.0,20,0.175,4.644e+16,7.05,-6.735,27.32,370.0,
4125,2931,Ne,,,5.0,20,0.18,2.609e+16,6.831,-8.425,24.57,370.0,
4126,2931,Ne,,,5.0,20,0.185,3811000000000000.0,6.636,-19.74,12.31,370.0,
4127,2931,Ne,,,5.0,20,0.19,3094000000000000.0,6.764,-20.73,11.94,370.0,
4128,2931,Ne,,,5.0,20,0.195,395700000000000.0,7.243,-36.83,-1.849,370.0,
4129,2932,Ne,,,3.5,20,-0.06,1.578e+16,19.47,-62.4,31.63,370.0,
4130,2932,Ne,,,3.5,20,-0.055,3.565e+16,18.91,-52.76,38.57,370.0,
4131,2932,Ne,,,3.5,20,-0.05,4.718e+16,16.6,-45.75,34.43,370.0,
4132,2932,Ne,,,3.5,20,-0.045,6.902e+16,15.12,-38.15,34.89,370.0,
4133,2932,Ne,,,3.5,20,-0.04,6.792e+16,12.91,-33.26,29.09,370.0,
4134,2932,Ne,,,3.5,20,-0.035,9.502e+16,11.54,-25.82,29.9,370.0,
4135,2932,Ne,,,3.5,20,-0.03,1.446e+17,10.09,-18.65,30.06,370.0,
4136,2932,Ne,,,3.5,20,-0.025,2.15e+17,9.431,-13.78,31.77,370.0,
4137,2932,Ne,,,3.5,20,-0.02,2.957e+17,8.023,-9.279,29.47,370.0,
4138,2932,Ne,,,3.5,20,-0.015,3.995e+17,7.819,-5.957,31.81,370.0,
4139,2932,Ne,,,3.5,20,-0.01,5.251e+17,7.377,-3.314,32.32,370.0,
4140,2932,Ne,,,3.5,20,-0.005,6.119e+17,6.902,-1.486,31.85,370.0,
4141,2932,Ne,,,3.5,20,2.714e-08,6.214e+17,6.371,-0.3825,30.39,370.0,
4142,2932,Ne,,,3.5,20,0.005,8.17e+17,6.459,1.123,32.32,370.0,
4143,2932,Ne,,,3.5,20,0.01,8.462e+17,6.062,2.002,31.28,370.0,
4144,2932,Ne,,,3.5,20,0.015,7.801e+17,5.184,3.487,28.53,370.0,
4145,2932,Ne,,,3.5,20,0.02,9.583e+17,5.353,4.618,30.48,370.0,
4146,2932,Ne,,,3.5,20,0.025,1.06e+18,5.544,5.242,32.02,370.0,
4147,2932,Ne,,,3.5,20,0.03,1.065e+18,5.0,6.434,30.58,370.0,
4148,2932,Ne,,,3.5,20,0.035,1.054e+18,4.932,6.829,30.65,370.0,
4149,2932,Ne,,,3.5,20,0.04,1.122e+18,4.382,8.384,29.55,370.0,
4150,2932,Ne,,,3.5,20,0.045,1.317e+18,5.125,8.291,33.04,370.0,
4151,2932,Ne,,,3.5,20,0.05,1.266e+18,4.466,8.939,30.51,370.0,
4152,2932,Ne,,,3.5,20,0.055,1.132e+18,4.911,7.367,31.09,370.0,
4153,2932,Ne,,,3.5,20,0.06,1.36e+18,4.959,7.762,31.72,370.0,
4154,2932,Ne,,,3.5,20,0.065,1.438e+18,5.145,7.233,32.08,370.0,
4155,2932,Ne,,,3.5,20,0.07,1.439e+18,5.611,6.147,33.25,370.0,
4156,2932,Ne,,,3.5,20,0.075,1.42e+18,5.73,5.523,33.2,370.0,
4157,2932,Ne,,,3.5,20,0.08,1.32e+18,6.217,3.932,33.96,370.0,
4158,2932,Ne,,,3.5,20,0.085,1.116e+18,6.809,1.809,34.7,370.0,
4159,2932,Ne,,,3.5,20,0.09,1.103e+18,6.482,1.826,33.13,370.0,
4160,2932,Ne,,,3.5,20,0.095,9.331e+17,7.112,-0.1938,34.16,370.0,
4161,2932,Ne,,,3.5,20,0.1,8.972e+17,7.583,-1.309,35.32,370.0,
4162,2932,Ne,,,3.5,20,0.105,7.847e+17,8.182,-3.534,35.99,370.0,
4163,2932,Ne,,,3.5,20,0.11,5.982e+17,8.63,-5.959,35.72,370.0,
4164,2932,Ne,,,3.5,20,0.115,4.046e+17,8.717,-9.196,32.91,370.0,
4165,2932,Ne,,,3.5,20,0.12,3.212e+17,9.674,-12.69,34.04,370.0,
4166,2932,Ne,,,3.5,20,0.125,2.882e+17,10.96,-15.93,37.01,370.0,
4167,2932,Ne,,,3.5,20,0.13,2.33e+17,11.33,-18.65,36.08,370.0,
4168,2932,Ne,,,3.5,20,0.135,1.797e+17,12.02,-22.26,35.78,370.0,
4169,2932,Ne,,,3.5,20,0.14,1.576e+17,13.14,-25.1,38.36,370.0,
4170,2932,Ne,,,3.5,20,0.145,1.226e+17,13.7,-27.25,38.91,370.0,
4171,2932,Ne,,,3.5,20,0.15,1.077e+17,13.6,-26.18,39.52,370.0,
4172,2932,Ne,,,3.5,20,0.155,7.61e+16,12.71,-25.21,36.19,370.0,
4173,2932,Ne,,,3.5,20,0.16,5.683e+16,12.2,-25.09,33.83,370.0,
4174,2932,Ne,,,3.5,20,0.165,3.749e+16,10.42,-21.43,28.9,370.0,
4175,2932,Ne,,,3.5,20,0.17,2.222e+16,9.367,-20.51,24.73,370.0,
4176,2932,Ne,,,3.5,20,0.175,9104000000000000.0,8.764,-23.83,18.5,370.0,
4177,2932,Ne,,,3.5,20,0.18,7635000000000000.0,9.505,-26.63,19.28,370.0,
4178,2932,Ne,,,3.5,20,0.185,1883000000000000.0,10.66,-45.05,6.462,370.0,
4179,2933,Ne,,,3.5,20,-0.065,6876000000000000.0,21.85,-83.11,22.43,300.0,
4180,2933,Ne,,,3.5,20,-0.06,1.841e+16,19.56,-66.26,28.2,300.0,
4181,2933,Ne,,,3.5,20,-0.055,2.578e+16,19.11,-65.1,27.22,300.0,
4182,2933,Ne,,,3.5,20,-0.05,5.465e+16,17.33,-50.99,32.73,300.0,
4183,2933,Ne,,,3.5,20,-0.045,6.706e+16,15.27,-43.79,29.97,300.0,
4184,2933,Ne,,,3.5,20,-0.04,9.849e+16,13.18,-33.84,29.84,300.0,
4185,2933,Ne,,,3.5,20,-0.035,1.325e+17,11.89,-27.4,30.04,300.0,
4186,2933,Ne,,,3.5,20,-0.03,2.001e+17,10.55,-20.11,30.86,300.0,
4187,2933,Ne,,,3.5,20,-0.025,2.593e+17,9.637,-15.91,30.64,300.0,
4188,2933,Ne,,,3.5,20,-0.02,3.407e+17,8.889,-12.14,30.8,300.0,
4189,2933,Ne,,,3.5,20,-0.015,4.489e+17,8.156,-8.585,30.81,300.0,
4190,2933,Ne,,,3.5,20,-0.01,5.611e+17,7.649,-6.071,30.87,300.0,
4191,2933,Ne,,,3.5,20,-0.005,6.436e+17,7.097,-4.235,30.05,300.0,
4192,2933,Ne,,,3.5,20,2.714e-08,7.851e+17,6.894,-2.583,30.72,300.0,
4193,2933,Ne,,,3.5,20,0.005,9.088e+17,6.593,-1.161,30.68,300.0,
4194,2933,Ne,,,3.5,20,0.01,1.057e+18,6.409,0.04444,31.0,300.0,
4195,2933,Ne,,,3.5,20,0.015,1.196e+18,6.418,0.8387,31.84,300.0,
4196,2933,Ne,,,3.5,20,0.02,1.235e+18,6.101,1.637,31.1,300.0,
4197,2933,Ne,,,3.5,20,0.025,1.384e+18,6.073,2.358,31.69,300.0,
4198,2933,Ne,,,3.5,20,0.03,1.531e+18,6.06,2.966,32.23,300.0,
4199,2933,Ne,,,3.5,20,0.035,1.634e+18,6.044,3.343,32.54,300.0,
4200,2933,Ne,,,3.5,20,0.04,1.736e+18,6.031,3.741,32.87,300.0,
4201,2933,Ne,,,3.5,20,0.045,1.762e+18,6.061,3.853,33.13,300.0,
4202,2933,Ne,,,3.5,20,0.05,1.839e+18,6.147,3.682,33.37,300.0,
4203,2933,Ne,,,3.5,20,0.055,1.79e+18,6.222,3.206,33.26,300.0,
4204,2933,Ne,,,3.5,20,0.06,1.739e+18,6.14,2.977,32.63,300.0,
4205,2933,Ne,,,3.5,20,0.065,1.584e+18,6.134,2.466,32.09,300.0,
4206,2933,Ne,,,3.5,20,0.07,1.515e+18,6.095,2.214,31.65,300.0,
4207,2933,Ne,,,3.5,20,0.075,1.416e+18,6.186,1.601,31.48,300.0,
4208,2933,Ne,,,3.5,20,0.08,1.371e+18,6.372,1.02,31.8,300.0,
4209,2933,Ne,,,3.5,20,0.085,1.283e+18,6.5,0.2837,31.68,300.0,
4210,2933,Ne,,,3.5,20,0.09,1.077e+18,7.112,-1.879,32.47,300.0,
4211,2933,Ne,,,3.5,20,0.095,1.088e+18,7.109,-1.795,32.54,300.0,
4212,2933,Ne,,,3.5,20,0.1,1.008e+18,7.714,-3.406,33.85,300.0,
4213,2933,Ne,,,3.5,20,0.105,8.13e+17,8.278,-5.747,34.24,300.0,
4214,2933,Ne,,,3.5,20,0.11,6.49e+17,8.982,-8.617,34.77,300.0,
4215,2933,Ne,,,3.5,20,0.115,5.075e+17,9.753,-12.03,35.08,300.0,
4216,2933,Ne,,,3.5,20,0.12,3.684e+17,10.86,-17.04,35.41,300.0,
4217,2933,Ne,,,3.5,20,0.125,3.064e+17,12.1,-21.55,36.89,300.0,
4218,2933,Ne,,,3.5,20,0.13,2.209e+17,13.18,-26.64,37.04,300.0,
4219,2933,Ne,,,3.5,20,0.135,2.159e+17,14.11,-28.43,39.72,300.0,
4220,2933,Ne,,,3.5,20,0.14,1.724e+17,14.88,-31.04,40.83,300.0,
4221,2933,Ne,,,3.5,20,0.145,1.295e+17,15.1,-32.85,40.1,300.0,
4222,2933,Ne,,,3.5,20,0.15,7.541e+16,14.19,-33.91,34.61,300.0,
4223,2933,Ne,,,3.5,20,0.155,4.58e+16,14.11,-38.22,29.91,300.0,
4224,2933,Ne,,,3.5,20,0.16,2.505e+16,13.96,-43.13,24.29,300.0,
4225,2933,Ne,,,3.5,20,0.165,1.392e+16,12.06,-39.43,18.82,300.0,
4226,2933,Ne,,,3.5,20,0.17,3756000000000000.0,10.63,-44.4,6.958,300.0,
4227,13042,Ar,,,,40,0.04,7.023e+17,1.903,7.218,17.07,,
4228,13042,Ar,,,,40,0.045,6.775e+17,1.92,7.099,17.04,,
4229,13042,Ar,,,,40,0.05,6.638e+17,1.932,6.953,16.96,,
4230,13042,Ar,,,,40,0.055,6.56e+17,1.932,6.808,16.81,,
4231,13042,Ar,,,,40,0.06,6.781e+17,2.012,6.593,17.01,,
4232,13042,Ar,,,,40,0.065,6.912e+17,2.128,6.277,17.29,,
4233,13042,Ar,,,,40,0.07,6.833e+17,2.189,5.935,17.27,,
4234,13042,Ar,,,,40,0.075,7.134e+17,2.345,5.474,17.61,,
4235,13042,Ar,,,,40,0.08,7.431e+17,2.485,5.037,17.9,,
4236,13042,Ar,,,,40,0.085,7.641e+17,2.625,4.554,18.14,,
4237,13042,Ar,,,,40,0.09,7.826e+17,2.714,4.167,18.21,,
4238,13042,Ar,,,,40,0.095,7.869e+17,2.803,3.754,18.26,,
4239,13042,Ar,,,,40,0.1,7.756e+17,2.909,3.207,18.27,,
4240,13042,Ar,,,,40,0.105,8.28e+17,3.205,2.366,18.96,,
4241,13042,Ar,,,,40,0.11,7.846e+17,3.554,0.9584,19.36,,
4242,13042,Ar,,,,40,0.115,5.853e+17,4.009,-1.843,18.91,,
4243,13042,Ar,,,,40,0.12,4.564e+17,4.806,-5.516,19.37,,
4244,13042,Ar,,,,40,0.125,3.678e+17,5.505,-8.842,19.65,,
4245,13042,Ar,,,,40,0.13,3.504e+17,6.081,-10.54,20.94,,
4246,13042,Ar,,,,40,0.135,2.28e+17,6.606,-14.13,20.07,,
4247,13042,Ar,,,,40,0.14,1.547e+17,7.395,-18.41,19.87,,
4248,13042,Ar,,,,40,0.145,1.354e+17,8.214,-20.86,21.66,,
4249,13042,Ar,,,,40,0.15,1.48e+17,6.637,-13.22,21.13,,
4250,13042,Ar,,,,40,0.155,2.253e+17,3.987,-0.895,19.74,,
4251,13042,Ar,,,,40,0.16,2.414e+17,2.988,3.232,18.7,,
4252,13058,He,,,,4,0.04,1.832e+17,9.547,-13.49,18.33,,
4253,13058,He,,,,4,0.045,2.324e+17,11.99,-15.73,24.23,,
4254,13058,He,,,,4,0.05,1.909e+17,10.66,-16.84,18.69,,
4255,13058,He,,,,4,0.055,1.789e+17,10.34,-16.91,17.53,,
4256,13058,He,,,,4,0.06,1.619e+17,10.15,-17.23,16.58,,
4257,13058,He,,,,4,0.065,1.824e+17,11.7,-17.74,21.26,,
4258,13058,He,,,,4,0.07,1.731e+17,13.1,-19.42,24.23,,
4259,13058,He,,,,4,0.075,1.102e+17,12.19,-22.54,18.06,,
4260,13058,He,,,,4,0.08,1.066e+17,14.07,-24.99,21.9,,
4261,13058,He,,,,4,0.085,9.001e+16,14.9,-26.99,22.66,,
4262,13058,He,,,,4,0.09,7.086e+16,14.34,-28.2,19.59,,
4263,13058,He,,,,4,0.095,6.072e+16,15.05,-29.67,20.47,,
4264,13058,He,,,,4,0.1,6.498e+16,16.12,-29.19,24.53,,
4265,13058,He,,,,4,0.105,4.026e+16,14.16,-31.47,15.71,,
4266,13058,He,,,,4,0.11,4.33e+16,15.69,-31.55,20.72,,
4267,13058,He,,,,4,0.115,4.361e+16,16.26,-30.93,23.24,,
4268,13058,He,,,,4,0.12,3.297e+16,14.54,-30.72,17.75,,
4269,13058,He,,,,4,0.125,3.784e+16,15.65,-28.31,23.85,,
4270,13058,He,,,,4,0.13,4.119e+16,15.95,-24.74,28.42,,
4271,13058,He,,,,4,0.135,2.862e+16,13.77,-22.8,23.07,,
4272,13058,He,,,,4,0.14,3.278e+16,13.02,-16.2,27.17,,
4273,13058,He,,,,4,0.145,4.05e+16,12.31,-9.766,31.25,,
4274,13058,He,,,,4,0.15,4.152e+16,7.975,-2.292,24.28,,
4275,13058,He,,,,4,0.155,4.298e+16,5.784,0.8007,20.07,,
4276,13058,He,,,,4,0.16,3.493e+16,5.025,4.661,21.41,,
4277,13058,He,,,,4,0.165,2.599e+16,3.266,5.97,16.85,,
4278,13058,He,,,,4,0.17,2.714e+16,3.767,4.741,17.29,,
4279,13058,He,,,,4,0.175,1.69e+16,3.377,5.6,16.85,,
4280,13058,He,,,,4,0.18,1.317e+16,2.993,5.701,15.67,,
4281,13059,He,,,,4,0.04,2.563e+17,8.311,-6.091,21.6,,
4282,13059,He,,,,4,0.045,2.071e+17,7.811,-7.601,18.43,,
4283,13059,He,,,,4,0.05,2.591e+17,9.471,-8.059,23.5,,
4284,13059,He,,,,4,0.055,2.225e+17,8.364,-8.254,19.62,,
4285,13059,He,,,,4,0.06,2.205e+17,8.009,-8.172,18.52,,
4286,13059,He,,,,4,0.065,2.102e+17,8.099,-8.742,18.25,,
4287,13059,He,,,,4,0.07,2.001e+17,9.008,-9.926,20.09,,
4288,13059,He,,,,4,0.075,1.57e+17,8.92,-11.64,18.09,,
4289,13059,He,,,,4,0.08,1.539e+17,11.44,-14.4,23.73,,
4290,13059,He,,,,4,0.085,1.348e+17,11.95,-16.56,23.25,,
4291,13059,He,,,,4,0.09,9.828e+16,11.57,-18.73,19.82,,
4292,13059,He,,,,4,0.095,7.183e+16,12.15,-22.13,18.36,,
4293,13059,He,,,,4,0.1,4.993e+16,11.78,-24.9,14.36,,
4294,13059,He,,,,4,0.105,3.108e+16,11.22,-28.15,9.243,,
4295,13059,He,,,,4,0.11,3.115e+16,12.05,-28.91,11.23,,
4296,13059,He,,,,4,0.115,3.256e+16,13.6,-30.37,14.96,,
4297,13059,He,,,,4,0.12,2.742e+16,13.18,-30.62,13.31,,
4298,13059,He,,,,4,0.125,1.974e+16,12.81,-31.96,10.74,,
4299,13059,He,,,,4,0.13,3.716e+16,12.85,-25.98,16.84,,
4300,13059,He,,,,4,0.135,2.107e+16,11.92,-23.95,15.77,,
4301,13059,He,,,,4,0.14,3.103e+16,9.476,-16.99,14.59,,
4302,13059,He,,,,4,0.145,3.021e+16,10.21,-10.9,23.12,,
4303,13059,He,,,,4,0.15,3.112e+16,7.086,-2.746,20.87,,
4304,13059,He,,,,4,0.155,3.506e+16,4.037,1.112,14.57,,
4305,13059,He,,,,4,0.16,2.426e+16,4.101,4.193,17.86,,
4306,13059,He,,,,4,0.165,1.882e+16,3.391,5.282,16.58,,
4307,13059,He,,,,4,0.17,1.3e+16,3.11,5.267,15.63,,
4308,13059,He,,,,4,0.175,8805000000000000.0,2.88,5.012,14.61,,
4309,13059,He,,,,4,0.18,6485000000000000.0,2.269,5.171,12.73,,
4310,13060,He,,,,4,0.04,2.764e+17,6.264,-1.768,19.1,,
4311,13060,He,,,,4,0.045,2.652e+17,6.28,-2.582,18.35,,
4312,13060,He,,,,4,0.05,2.503e+17,6.478,-3.158,18.43,,
4313,13060,He,,,,4,0.055,2.422e+17,6.63,-3.613,18.48,,
4314,13060,He,,,,4,0.06,2.455e+17,6.557,-3.605,18.24,,
4315,13060,He,,,,4,0.065,2.334e+17,6.876,-4.391,18.52,,
4316,13060,He,,,,4,0.07,2.004e+17,7.131,-5.502,18.26,,
4317,13060,He,,,,4,0.075,1.601e+17,7.204,-7.069,16.94,,
4318,13060,He,,,,4,0.08,1.471e+17,7.613,-8.646,16.72,,
4319,13060,He,,,,4,0.085,1.12e+17,8.05,-11.0,15.83,,
4320,13060,He,,,,4,0.09,9.59e+16,8.564,-13.0,15.53,,
4321,13060,He,,,,4,0.095,8.94e+16,9.179,-14.54,16.05,,
4322,13060,He,,,,4,0.1,6.908e+16,9.78,-17.36,15.23,,
4323,13060,He,,,,4,0.105,5.423e+16,10.22,-20.11,13.93,,
4324,13060,He,,,,4,0.11,4.457e+16,10.55,-22.29,12.86,,
4325,13060,He,,,,4,0.115,3.035e+16,10.75,-25.89,9.92,,
4326,13060,He,,,,4,0.12,2.945e+16,11.39,-26.66,11.29,,
4327,13060,He,,,,4,0.125,2.684e+16,11.76,-27.62,11.58,,
4328,13060,He,,,,4,0.13,2.88e+16,12.1,-25.47,14.84,,
4329,13060,He,,,,4,0.135,2.349e+16,11.19,-22.88,14.4,,
4330,13060,He,,,,4,0.14,2.203e+16,10.17,-18.48,15.41,,
4331,13060,He,,,,4,0.145,3.202e+16,9.265,-10.9,19.97,,
4332,13060,He,,,,4,0.15,3.962e+16,7.132,-3.117,20.65,,
4333,13060,He,,,,4,0.155,3.375e+16,5.493,0.1314,18.43,,
4334,13060,He,,,,4,0.16,2.424e+16,4.083,3.29,16.9,,
4335,13060,He,,,,4,0.165,1.956e+16,3.372,4.669,15.91,,
4336,13060,He,,,,4,0.17,1.505e+16,3.245,4.975,15.79,,
4337,13060,He,,,,4,0.175,1.184e+16,3.534,4.855,16.63,,
4338,13060,He,,,,4,0.18,8451000000000000.0,3.205,5.08,15.76,,
4339,13061,He,,,,4,0.04,2.724e+17,6.589,-2.548,19.41,,
4340,13061,He,,,,4,0.045,2.425e+17,6.643,-3.547,18.59,,
4341,13061,He,,,,4,0.05,2.571e+17,6.884,-3.827,19.11,,
4342,13061,He,,,,4,0.055,2.515e+17,7.051,-4.407,19.09,,
4343,13061,He,,,,4,0.06,2.391e+17,6.951,-4.673,18.49,,
4344,13061,He,,,,4,0.065,2.215e+17,6.957,-5.123,18.06,,
4345,13061,He,,,,4,0.07,1.905e+17,7.23,-6.372,17.72,,
4346,13061,He,,,,4,0.075,1.682e+17,7.667,-7.977,17.57,,
4347,13061,He,,,,4,0.08,1.464e+17,8.15,-9.716,17.44,,
4348,13061,He,,,,4,0.085,1.202e+17,8.613,-11.71,16.99,,
4349,13061,He,,,,4,0.09,9.711e+16,9.005,-13.91,16.09,,
4350,13061,He,,,,4,0.095,7.524e+16,9.233,-16.06,14.7,,
4351,13061,He,,,,4,0.1,6.205e+16,9.756,-18.39,14.12,,
